"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:37:49.1923931 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.1942237 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.1942385 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.1942584 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.1942787 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.1942920 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.1943101 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.1943213 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.1943396 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.1943579 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.1943745 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.1943877 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.1951601 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.1951729 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.1951907 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.1952081 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.1952209 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.1952408 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.1952518 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.1952696 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.1952862 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.1953012 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.1953136 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.1961408 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.1961534 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.1961745 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.1961920 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.1962048 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.1962217 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.1962326 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.1962492 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.1962650 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.1962795 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.1962916 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.1971190 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.1971314 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.1971507 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.1971703 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.1971853 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.1972055 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.1972176 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.1972345 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.1972506 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.1972648 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.1972774 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2001240 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2001383 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2001558 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2001725 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2001854 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2002063 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2002175 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2002344 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2002507 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2002656 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2002778 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2031321 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2031446 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2031627 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2031802 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2031968 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2032176 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2032288 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2032460 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2032628 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2032776 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2032900 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2042406 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2042557 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2042746 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2042923 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2043054 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2043232 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2043356 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2043534 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2043698 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2043844 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2043970 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2061058 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2061183 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2061356 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2061555 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2061714 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2061891 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2062001 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2062171 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2062334 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2062478 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2062601 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2071009 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2071131 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2071302 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2071465 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2071591 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2071761 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2071871 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2072038 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2072197 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2072338 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2072460 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2091294 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2091422 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2091608 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2091781 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2091911 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2092084 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2092194 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2092362 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2092529 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2092676 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2092801 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2111609 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2111734 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2111913 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2112085 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2112214 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2112386 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2112497 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2112666 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2112825 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2112968 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2113092 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2121241 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2121393 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2121566 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2121734 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2121895 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2122069 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2122179 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2122347 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2122510 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2122651 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2122773 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2151398 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2151532 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2151716 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2151890 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2152019 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2152191 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2152302 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2152477 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2152639 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2152782 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2152937 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2161186 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2161329 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2161513 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2161683 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2161813 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2161984 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
